EID,type,material,stress_landing,stress_taxi,stress_lateral,stress_vertical,stress_pressurization,life,log_life
17786,stringer,3,5.563372,2.857273,2.767363,1.674699,-1.278782,12146.0387253625,4.084434661455113
17787,stringer,3,4.822745,2.508225,2.1444,0.841415,-1.576172,20443.3005405,4.310551013322241
17788,stringer,3,4.114615,2.130579,1.698433,0.228843,-1.64073,41908.488971875,4.62230200244666
17789,stringer,3,3.387963,1.805644,1.992626,0.375052,-0.989144,149579.519185,5.174872132874334
17790,stringer,3,2.771916,1.456634,1.904612,0.166232,-0.71693,444221.20361,5.647599284493956
17791,stringer,3,2.252002,1.105539,1.96602,0.262206,-0.263023,1123786.15312875,6.050683676578221
17792,stringer,3,1.807222,0.763509,2.011927,0.34717,0.12684,1970610.2845375,6.294600745025427
17793,stringer,3,0.997168,0.339494,1.101405,-0.400136,-0.175634,84472699.532,7.926716373348238
17794,stringer,3,0.188368,0.0486561,0.175923,-1.187098,-0.598227,4450122506.7625,9.64837196677388
17795,stringer,3,-0.499181,-0.176017,-0.253461,-1.502534,-0.62367,1164990674825.0,12.066322449063106
17796,stringer,3,-1.33824,-0.456991,-1.119011,-2.32908,-1.03396,1032657313896.25,12.013956225319104
17797,stringer,3,-2.099869,-0.723721,-1.157213,-2.401563,-0.732457,17873326464.5,10.252205388025091
17798,stringer,3,-3.010497,-1.02298,-0.896881,-2.297438,-0.199216,441454050.85875,8.644885506334882
17799,stringer,3,-3.34636,-1.389962,-0.669344,-1.956016,0.247103,718779938.13125,8.856595947011664
17800,stringer,3,-4.090519,-1.659604,-0.264111,-1.656033,0.817696,126292677.50875,8.10137817074746
17801,stringer,3,8.683332,4.173475,8.314084,8.603791,3.720165,19.0309706545,1.2794609395819572
17802,stringer,3,8.524038,4.069337,8.102201,8.496672,3.755153,23.56953893875,1.3723510870506213
17803,stringer,3,8.353216,3.949201,7.586202,8.080547,3.508507,48.961770553,1.6898571143559369
17804,stringer,3,8.229003,3.856797,6.986773,7.56932,3.147224,87.213274374875,1.9405825921459168
17805,stringer,3,7.786452,3.35524,5.89837,6.57936,2.694757,216.22534663875,2.3349066020138105
17806,stringer,3,8.181145,3.732411,5.068028,5.789954,1.540612,707.49080061625,2.849720797175021
17807,stringer,3,7.855536,3.503233,3.693779,4.529217,0.614836,3119.5350098,3.4940898639774844
17808,stringer,3,7.42478,3.254592,2.145728,3.127314,-0.41405,9051.924296075,3.956740913164444
17809,stringer,3,6.809095,2.937298,0.660363,1.831541,-1.236115,14857.89029325,4.171957147308406
17810,stringer,3,6.061296,2.595879,-0.38881,0.993478,-1.537078,28104.458811625,4.448775226797151
17811,stringer,3,5.244187,2.227573,-1.202869,0.377248,-1.605738,67666.12650925,4.830371316371061
17812,stringer,3,4.416518,1.911609,-1.231987,0.510991,-0.960139,307466.36436125,5.487797612562517
17813,stringer,3,3.671122,1.565619,-1.56109,0.284792,-0.702187,1173485.35819375,6.069477675191254
17814,stringer,3,2.992573,1.208254,-1.493365,0.361814,-0.260591,5196154.04735,6.715682017867184
17815,stringer,3,2.3591,0.861261,-1.411684,0.431274,0.121021,4623443.9995625,6.664965601701304
17816,stringer,3,1.330795,0.428737,-1.954667,-0.336698,-0.184733,102454238.97625,8.010529931755363
17817,stringer,3,0.477143,0.122835,-2.524474,-1.140092,-0.606793,1366773320.575,9.135696492778068
17818,stringer,3,-0.172409,-0.119362,-2.633678,-1.469672,-0.632106,53938657562.625,10.731900133433163
17819,stringer,3,-1.042056,-0.408265,-3.329784,-2.31919,-1.04477,527956287467.5,11.72259796628848
17820,stringer,3,-1.785281,-0.683127,-3.270293,-2.413121,-0.745425,14733302200.0,10.16830009691116
17821,stringer,3,-2.580526,-0.992709,-3.032651,-2.331065,-0.213848,379825677.785,8.57958432149466
17822,stringer,3,-2.966096,-1.370179,-2.519747,-2.004821,0.232528,583792857.6725,8.766258777372796
17823,stringer,3,-3.563359,-1.652319,-2.143358,-1.724913,0.803614,73615196.973875,7.866967478476183
17824,stringer,3,8.789629,4.28596,8.64401,8.798305,3.810624,13.22825080475,1.1215024204483761
17825,stringer,3,8.487724,4.161047,8.53953,8.595572,3.763273,17.456311577875,1.2419524850398758
17826,stringer,3,8.378758,4.124683,8.055729,8.02456,3.25888,40.544333678,1.6079301674416515
17827,stringer,3,7.985757,4.063307,7.920949,7.535244,2.954412,67.7762273275,1.8310773907561688
17828,stringer,3,7.589458,3.801962,7.181366,6.706962,2.416347,144.48324301375,2.1598174810810704
17829,stringer,3,7.538829,3.799124,5.888498,5.416343,1.114261,643.094074145,2.80827450775104
17830,stringer,3,6.95633,3.51953,4.762297,4.094167,0.19079,2512.210558775,3.4000560366104686
17831,stringer,3,6.395596,3.251136,3.517315,2.655991,-0.861222,7013.616645475,3.8459420242622273
17832,stringer,3,5.717803,2.911929,2.326734,1.270135,-1.757135,8618.65348145,3.935439419971454
17833,stringer,3,4.965363,2.545102,1.623464,0.358235,-2.112492,13406.64692475,4.127320172022529
17834,stringer,3,4.217887,2.145127,1.183029,-0.259586,-2.145282,31971.57914025,4.504764087474679
17835,stringer,3,3.456938,1.816994,1.587614,-0.00443788,-1.370957,121582.094835125,5.084869621919762
17836,stringer,3,2.786115,1.429452,1.429831,-0.290066,-1.122059,406940.17472125,5.609530567214975
17837,stringer,3,2.192973,1.059352,1.463105,-0.244936,-0.66775,1751628.4892125,6.2434420001231725
17838,stringer,3,1.627218,0.688108,1.345665,-0.328777,-0.381289,8309890.187375,6.919595284754966
17839,stringer,3,0.822947,0.270834,0.226461,-1.325137,-0.921639,152654411.8775,8.183709360395994
17840,stringer,3,-0.00430854,-0.0050123,-0.912498,-2.339353,-1.575228,11444988012.0375,10.058615342112466
17841,stringer,3,-0.635016,-0.213092,-1.292897,-2.592262,-1.592955,3264235518037.5,12.513781486017493
17842,stringer,3,-1.554178,-0.506744,-2.574969,-3.843433,-2.378641,519928809747.5,11.715943882768661
17843,stringer,3,-2.281235,-0.771697,-2.397013,-3.680078,-1.871289,13709153789.625,10.137010648382624
17844,stringer,3,-3.07231,-1.064992,-1.80714,-3.231175,-1.078394,354498449.05625,8.549614339468912
17845,stringer,3,-3.545107,-1.409067,-1.878077,-3.210074,-0.896044,445971013.71,8.649306632266194
17846,stringer,3,-4.150681,-1.688138,-0.947774,-2.351137,0.141066,110993532.458,8.045297673384542
17847,stringer,3,8.796914,4.274278,8.299153,8.593712,3.615483,20.120590143125,1.3036407145620241
17848,stringer,3,8.652932,4.18651,8.261833,8.646487,3.795438,19.545140157875,1.291038789097939
17849,stringer,3,8.532315,4.106606,7.665184,8.138772,3.409253,47.698771992,1.6785071982442392
17850,stringer,3,8.461541,4.053403,6.990306,7.546443,2.92126,94.018097010125,1.9732114565271348
17851,stringer,3,8.300773,3.859811,6.165494,6.815486,2.425753,201.43825744,2.3041419558760508
17852,stringer,3,8.390368,3.876967,4.935802,5.5967,1.171478,824.69506191625,2.9162933941157627
17853,stringer,3,7.983874,3.598679,3.501685,4.278971,0.253298,3377.9074366625,3.5286477446140645
17854,stringer,3,7.539597,3.3315,1.913989,2.833765,-0.805051,7336.5598626375,3.8654924655159015
17855,stringer,3,6.902174,2.996208,0.327365,1.437594,-1.710056,9835.6052896375,3.9928010918466756
17856,stringer,3,6.123284,2.637151,-0.814794,0.516676,-2.071971,17858.51021025,4.251845226419596
17857,stringer,3,5.242332,2.248002,-1.670028,-0.110102,-2.111598,45255.605394375,4.6556723789241365
17858,stringer,3,4.389594,1.927917,-1.620796,0.12897,-1.3443,213699.84627375,5.329804209751873
17859,stringer,3,3.537166,1.547489,-2.067565,-0.174293,-1.10807,890587.48508,5.949676587944444
17860,stringer,3,2.798512,1.17161,-2.092297,-0.148431,-0.665601,4091264.6932375,6.611857578030208
17861,stringer,3,2.084313,0.792773,-2.195624,-0.249698,-0.388172,14611876.676875,7.1647059981430345
17862,stringer,3,1.086102,0.368988,-3.022758,-1.266623,-0.93297,37995890.248875,7.579736624544202
17863,stringer,3,0.238515,0.0776187,-3.828489,-2.29911,-1.586789,318365910.22625,8.50292655845872
17864,stringer,3,-0.337707,-0.150229,-3.859352,-2.565226,-1.604122,7092061634.1375,9.85077250121674
17865,stringer,3,-1.269881,-0.452362,-4.986565,-3.840444,-2.391927,77514381832.25,10.889382287937543
17866,stringer,3,-1.935202,-0.730255,-4.642413,-3.695524,-1.886221,11109419112.4125,10.045691351211863
17867,stringer,3,-2.610796,-1.03639,-3.994816,-3.265627,-1.094285,305513391.825,8.485030251790453
17868,stringer,3,-3.070073,-1.393069,-3.820174,-3.260708,-0.911721,368970431.75,8.566991564418315
17869,stringer,3,-3.553232,-1.684986,-2.842386,-2.41702,0.126998,93480118.398875,7.97071925378379
17870,stringer,3,8.481837,4.179322,9.049847,9.159873,4.388055,8.0842318515,0.9076387603582543
17871,stringer,3,8.159826,4.048833,8.789225,8.826262,4.214303,12.0246171382875,1.0800712574054432
17872,stringer,3,8.089949,4.014907,8.001008,8.015745,3.448809,43.190659354625,1.6353898340981925
17873,stringer,3,7.532215,3.898162,7.715905,7.279067,2.990775,87.106111979125,1.9400486292404948
17874,stringer,3,7.415828,3.878716,7.198302,6.686978,2.443589,161.3987234075,2.207900095322415
17875,stringer,3,7.277071,3.690553,5.783682,5.332719,1.212343,740.41256457125,2.869473779985866
17876,stringer,3,6.72555,3.442237,4.74376,4.079946,0.320479,2803.74120265,3.4477379238994303
17877,stringer,3,6.242378,3.208367,3.569767,2.728551,-0.7042,8225.355567425,3.9151546808023037
17878,stringer,3,5.648197,2.904245,2.383695,1.36557,-1.635199,10080.794120725,4.003494745270649
17879,stringer,3,4.935248,2.554949,1.674965,0.461244,-2.011817,15179.519152875,4.1812580144737845
17880,stringer,3,4.192873,2.169114,1.381669,-1.4858e-05,-1.907303,37315.584481625,4.571890248452904
17881,stringer,3,3.479824,1.8542,1.638297,0.107327,-1.298704,127588.12901375,5.105810268870617
17882,stringer,3,2.804216,1.473896,1.630494,-0.0140261,-0.901975,477115.9065475,5.67862389572608
17883,stringer,3,2.230332,1.119165,1.688463,0.0420855,-0.449462,1800929.6882375,6.2554967574577605
17884,stringer,3,1.627573,0.74876,1.591204,-0.00707705,-0.129119,6852108.3231125,6.835824219990811
17885,stringer,3,0.922922,0.359695,0.921817,-0.576229,-0.302388,110098783.75,8.041782521391541
17886,stringer,3,0.0465151,0.0739023,0.148926,-1.25895,-0.590386,8785180366.0125,9.943750682297999
17887,stringer,3,-0.561629,-0.166364,-0.134134,-1.423842,-0.511745,1197387484122.5,12.078234714303282
17888,stringer,3,-1.460412,-0.463828,-1.056929,-2.316248,-0.962771,486557707325.0,11.687134356395815
17889,stringer,3,-2.075533,-0.754788,-0.949302,-2.188818,-0.547072,28372177601.375,10.45289266973901
17890,stringer,3,-2.883583,-1.07062,-0.579284,-1.990659,0.0246376,352931193.6475,8.547690044957529
17891,stringer,3,-3.488191,-1.415176,-0.770375,-2.100735,0.149668,477599131.97625,8.679063528803331
17892,stringer,3,-4.107726,-1.697327,-0.167624,-1.564217,0.880796,116686259.943125,8.067019719951151
17893,stringer,3,8.457703,4.151604,8.824931,9.094348,4.351437,9.262988364475,0.9667511185210448
17894,stringer,3,8.359587,4.0906,8.551652,8.893798,4.243082,12.4789800704,1.096179091123788
17895,stringer,3,8.255917,4.022763,7.781671,8.2045,3.663141,43.26139123625,1.6361004817353195
17896,stringer,3,8.145337,3.934345,6.888705,7.392866,2.992784,111.821983404,2.0485271911400864
17897,stringer,3,8.181636,3.949757,6.208115,6.83162,2.47764,225.58065113375,2.353301845904321
17898,stringer,3,8.144966,3.76717,4.916986,5.522595,1.280341,975.6822454275,2.9893084021683656
17899,stringer,3,7.77296,3.519711,3.526677,4.266262,0.38774,4115.8517710375,3.6144597256191453
17900,stringer,3,7.394465,3.287774,2.029552,2.908209,-0.644061,9158.5004187125,3.961824369607485
17901,stringer,3,6.826713,2.987788,0.473625,1.534957,-1.585176,11510.796869675,4.061105390017566
17902,stringer,3,6.083421,2.645429,-0.659639,0.619611,-1.970231,19543.575281375,4.291004016032539
17903,stringer,3,5.239504,2.267138,-1.357034,0.147815,-1.873618,53883.21493375,4.731453499937614
17904,stringer,3,4.427022,1.960071,-1.465788,0.238678,-1.273135,222556.137895,5.347439576228832
17905,stringer,3,3.608379,1.58327,-1.740299,0.102543,-0.886908,1036235.2144525,6.015458346861101
17906,stringer,3,2.908922,1.222506,-1.78378,0.140901,-0.446056,4998798.8828625,6.698865664094044
17907,stringer,3,2.175248,0.841818,-1.855774,0.0723633,-0.135451,14080528.497625,7.148618955892365
17908,stringer,3,1.296742,0.446178,-2.266391,-0.515471,-0.313847,66316641.67075,7.821622525069494
17909,stringer,3,0.404007,0.14597,-2.750464,-1.218056,-0.602838,819977796.34375,8.913802092559393
17910,stringer,3,-0.187721,-0.110983,-2.707188,-1.395932,-0.524136,12990494378.875,10.113625679320279
17911,stringer,3,-1.113698,-0.415828,-3.472361,-2.312129,-0.976832,143577881208.75,11.157087540123019
17912,stringer,3,-1.726782,-0.717307,-3.142153,-2.201245,-0.56216,23622315202.5,10.373322460186705
17913,stringer,3,-2.451638,-1.043115,-2.724268,-2.023014,0.00876004,307663594.51125,8.488076109707745
17914,stringer,3,-3.025996,-1.39894,-2.720644,-2.150537,0.134336,397226917.7175,8.599038670387488
17915,stringer,3,-3.504093,-1.694599,-2.058735,-1.626277,0.867642,51276099.442875,7.709914981119482
17916,stringer,3,7.701921,3.843358,10.16727,10.20117,5.978132,3.2902005394125,0.5172223692283975
17917,stringer,3,7.363653,3.70864,9.329573,9.32134,5.258374,6.3789969607125,0.8047523952299235
17918,stringer,3,7.122492,3.565451,7.934645,7.984019,4.073308,44.5842165495,1.6491811394601417
17919,stringer,3,6.213334,3.293137,7.271187,6.77708,3.369365,139.765662735,2.145400488173658
17920,stringer,3,6.525303,3.595757,6.927387,6.344743,2.68379,242.2557820675,2.3842741514195693
17921,stringer,3,6.037344,3.115814,5.393076,4.87725,1.64681,1287.5512637375,3.1097645294531127
17922,stringer,3,5.505773,2.93471,4.852562,4.086632,1.135116,3161.1446108625,3.499844363686168
17923,stringer,3,5.013267,2.749413,4.387491,3.460181,0.772883,6835.4753728625,3.8347687229465652
17924,stringer,3,4.598845,2.577208,3.91068,2.868515,0.41908,15233.11870225,4.182788826285518
17925,stringer,3,4.162791,2.38676,3.599627,2.433831,0.270002,27970.254748875,4.446696421878387
17926,stringer,3,3.680972,2.138674,3.520264,2.252096,0.433902,37286.804128,4.57155516134324
17927,stringer,3,3.347988,1.927353,2.854805,1.458888,-0.0386994,122225.754526,5.087162726937851
17928,stringer,3,2.776321,1.606148,3.093963,1.613627,0.534299,105070.323508375,5.021480069439271
17929,stringer,3,2.379354,1.323774,3.14287,1.66477,0.86486,105359.921031625,5.0226754364455415
17930,stringer,3,1.858358,0.985075,3.19867,1.790619,1.286875,103944.714026875,5.016802408748485
17931,stringer,3,1.381096,0.663724,3.91685,2.620548,2.339814,21534.98656725,4.333144605201427
17932,stringer,3,0.446268,0.316043,4.202518,2.927733,3.132755,10552.7730676,4.023366598942293
17933,stringer,3,-0.191654,-0.0199873,3.848833,2.65,3.197468,17423.741922375,4.241141429760271
17934,stringer,3,-0.9344,-0.314374,4.462179,3.300186,4.170102,3701.3612989,3.568361479707418
17935,stringer,3,-1.349549,-0.655757,4.206188,3.11307,4.177464,4372.0843233,3.6406885294878046
17936,stringer,3,-2.374892,-1.037313,3.372984,2.111235,3.730641,10106.588590825,4.004604587223383
17937,stringer,3,-3.089773,-1.406007,3.490593,2.221493,4.174532,3782.3326643,3.5777597233234624
17938,stringer,3,-3.915209,-1.707274,2.575398,1.206275,3.515009,11240.1754261125,4.050773089346753
17939,stringer,3,7.634431,3.789057,9.895669,10.10825,5.939839,3.6144498358625,0.5580422016492389
17940,stringer,3,7.604746,3.764679,9.124705,9.387806,5.264453,6.5004178212,0.8129412722751284
17941,stringer,3,7.436327,3.66299,7.999348,8.327432,4.367217,32.6815225625,1.5143022811862337
17942,stringer,3,7.125123,3.447506,6.692935,7.092865,3.43951,147.1645210525,2.1678031213580082
17943,stringer,3,7.390924,3.680522,5.962529,6.53419,2.760326,350.93597337125,2.545227888693796
17944,stringer,3,7.006434,3.173153,4.487944,5.042129,1.719224,2103.8355956375,3.323011798838575
17945,stringer,3,6.704414,2.99399,3.486642,4.236903,1.195739,7243.9669556875,3.859976460554871
17946,stringer,3,6.370027,2.810208,2.683066,3.60596,0.828829,19357.579211,4.28685104506742
17947,stringer,3,6.014899,2.641637,1.913472,3.013202,0.470951,45350.041207875,4.656577686023337
17948,stringer,3,5.573247,2.456264,1.307539,2.577729,0.317935,96785.62571375,4.98581086209406
17949,stringer,3,5.059393,2.208361,0.981449,2.39447,0.475948,200033.3094125,5.3011023201116565
17950,stringer,3,4.550422,2.007721,0.0261117,1.591236,-0.00841849,540606.105705,5.7328809463923305
17951,stringer,3,3.953182,1.679233,0.105551,1.73934,0.555834,792717.61926125,5.899118511104838
17952,stringer,3,3.447102,1.3899,0.0518852,1.77611,0.873704,326290.70842875,5.513604706838513
17953,stringer,3,2.752967,1.041569,0.144889,1.879135,1.284156,116063.1994565,5.064694538373531
17954,stringer,3,2.11605,0.71035,1.167195,2.692665,2.331352,18878.1599275,4.275959660921905
17955,stringer,3,1.107903,0.354399,1.631147,2.978341,3.12174,6588.659009725,3.818797031598699
17956,stringer,3,0.380913,0.0112488,1.500713,2.686868,3.185394,7676.088601825,3.885139978968802
17957,stringer,3,-0.428979,-0.288866,2.307074,3.315534,4.15687,1838.0744662875,3.2643631020678483
17958,stringer,3,-1.026744,-0.629255,2.30759,3.111301,4.163819,2191.207146575,3.3406834356903303
17959,stringer,3,-2.061338,-1.009701,1.390723,2.083241,3.715796,3785.2784610625,3.5780978335466718
17960,stringer,3,-2.793432,-1.383411,1.618891,2.172829,4.160512,1569.3013484375,3.195706347919031
17961,stringer,3,-3.407641,-1.699706,0.70678,1.147076,3.503224,4594.5200880625,3.662240154679453
17962,stringer,3,7.673343,3.869732,10.16237,10.13499,5.9606,3.4005657362125,0.5315511745941702
17963,stringer,3,7.713723,3.936593,9.806438,9.727098,5.503806,4.5575636106,0.6587327388826433
17964,stringer,3,7.32497,3.731204,8.555649,8.542939,4.543651,17.454218761,1.2419004148586033
17965,stringer,3,6.425624,3.475344,8.011684,7.407088,3.915227,65.72353197925,1.8177208943534282
17966,stringer,3,6.49097,3.637084,7.217121,6.579656,2.930789,178.7730899225,2.252302146575585
17967,stringer,3,6.056108,3.19172,5.896335,5.340526,2.078176,685.89273501375,2.8362562028291105
17968,stringer,3,5.555991,3.023357,5.304658,4.517841,1.511202,1732.5351643375,3.2386820580155926
17969,stringer,3,5.070264,2.833179,4.695836,3.762336,1.021441,4426.940691275,3.64610370367649
17970,stringer,3,4.649036,2.656025,4.11489,3.074167,0.578258,11252.9774137,4.051267447181475
17971,stringer,3,4.218058,2.467577,3.672979,2.507526,0.300156,24771.17633325,4.393946630845383
17972,stringer,3,3.705896,2.219204,3.531841,2.274595,0.416114,36122.89895725,4.557782596309699
17973,stringer,3,3.360931,1.990464,2.686679,1.300472,-0.214464,148893.47195125,5.172875657069171
17974,stringer,3,2.849909,1.715841,2.941229,1.509837,0.332001,138750.802535,5.142235503762382
17975,stringer,3,2.415555,1.398008,2.909299,1.467822,0.612276,173228.94055625,5.238620449309069
17976,stringer,3,1.826117,1.037477,2.935824,1.552208,1.033936,189575.69384625,5.2777826541775035
17977,stringer,3,1.332488,0.734034,3.709413,2.411409,2.116038,33223.105656125,4.521440227340997
17978,stringer,3,0.311813,0.378836,4.002305,2.683079,2.926489,15616.29907,4.193578117638637
17979,stringer,3,-0.405169,0.00983098,3.653146,2.382087,3.037175,24909.39740275,4.39636322140138
17980,stringer,3,-1.157213,-0.303415,4.431962,3.189154,4.17457,3549.3902394125,3.5501537506878047
17981,stringer,3,-1.566104,-0.662136,4.255416,3.098392,4.274789,3622.4040380375,3.5589968892977177
17982,stringer,3,-2.511882,-1.039799,3.429734,2.2192,3.884543,7669.8869146375,3.8847889607272106
17983,stringer,3,-3.237868,-1.419006,3.823034,2.519798,4.523188,1971.8571229875,3.2948754435939835
17984,stringer,3,-3.936541,-1.667511,2.610403,1.250534,3.5354,10472.3198650875,4.02004289877579
17985,stringer,3,7.9792,3.994477,10.49231,10.72011,6.415658,2.5302359825125,0.4031610275488143
17986,stringer,3,8.036854,4.012453,9.539979,9.828317,5.524098,4.6066570588125,0.6633858825350731
17987,stringer,3,7.858959,3.904905,8.501385,8.856072,4.720555,13.207986668125,1.1208366218868793
17988,stringer,3,7.617816,3.715524,7.378965,7.837976,3.991979,66.06625196725,1.8199796693614774
17989,stringer,3,7.469337,3.755418,6.22655,6.835855,3.048148,243.97699829125,2.3873488837728836
17990,stringer,3,7.071034,3.257653,4.948307,5.524429,2.167145,1089.825673435,3.0373570345277345
17991,stringer,3,6.760928,3.089541,3.917136,4.677699,1.581086,3894.9783172625,3.5905050443655893
17992,stringer,3,6.406917,2.900401,2.989244,3.911983,1.081902,12903.10997025,4.110694398681893
17993,stringer,3,6.02938,2.726491,2.123893,3.218479,0.631445,36356.743699,4.560584978595993
17994,stringer,3,5.572474,2.54387,1.384357,2.648144,0.347188,87733.6920445,4.943166405898111
17995,stringer,3,5.070285,2.291744,1.008462,2.41277,0.457044,187958.53454625,5.274062050306233
17996,stringer,3,4.512607,2.074954,-0.128886,1.426432,-0.186916,514114.48610625,5.7110598410725855
17997,stringer,3,4.078836,1.78439,0.022685,1.634821,0.353604,969344.13268375,5.98647798591868
17998,stringer,3,3.497268,1.461842,-0.139738,1.577457,0.620509,615285.4741825,5.789076662273383
17999,stringer,3,2.726167,1.092771,-0.0979325,1.637592,1.030605,222876.01074625,5.348063325720252
18000,stringer,3,2.110677,0.778127,0.927677,2.480474,2.106925,28458.21654425,4.4542076796814865
18001,stringer,3,1.036371,0.415725,1.339232,2.729445,2.914298,9251.4791011,3.966211172100476
18002,stringer,3,0.212543,0.0431052,1.154385,2.41414,3.023536,9942.317725125,3.9974876377069957
18003,stringer,3,-0.609938,-0.275132,2.098158,3.200853,4.160048,1716.7538184375,3.234708022033618
18004,stringer,3,-1.21855,-0.63242,2.182113,3.093728,4.260528,1725.7480833875,3.2369773997339952
18005,stringer,3,-2.161417,-1.012658,1.376939,2.191881,3.869963,2805.1609658125,3.4479577870033795
18006,stringer,3,-2.86852,-1.398982,1.877001,2.473758,4.509968,884.10752662625,2.9465050878417665
18007,stringer,3,-3.357536,-1.663509,0.744477,1.19793,3.524978,4482.6458084875,3.6515344249027417
18008,stringer,3,8.146711,4.128098,8.888516,8.928417,4.417383,10.493069442175,1.020902546993254
18009,stringer,3,8.115003,4.159272,9.047274,8.986493,4.450294,9.596785966875,0.9821258090226218
18010,stringer,3,7.638245,3.931521,8.437014,8.373455,4.055953,23.682155269,1.3744212241843128
18011,stringer,3,7.225902,3.850017,7.943456,7.50803,3.401613,70.141790074375,1.8459768452281609
18012,stringer,3,7.356587,3.989239,7.443915,6.92895,2.700431,128.56287767125,2.1091155848408327
18013,stringer,3,7.274167,3.806113,6.338519,5.910038,1.766634,393.2884854425,2.594711231479699
18014,stringer,3,6.815061,3.586312,5.229285,4.626245,0.770907,1618.399411125,3.209085711739262
18015,stringer,3,6.39383,3.360454,3.803091,3.050387,-0.510587,7151.8743879375,3.854419878116626
18016,stringer,3,5.838363,3.060219,2.369883,1.45261,-1.69015,8768.2096899,3.942910927326145
18017,stringer,3,5.128595,2.708065,1.491806,0.386558,-2.224896,11866.0426902125,4.074305906456378
18018,stringer,3,4.364142,2.31018,1.038188,-0.227252,-2.258899,29016.80898975,4.462649650888017
18019,stringer,3,3.621757,1.986537,1.24,-0.159608,-1.678612,100431.45757725,5.001869765721131
18020,stringer,3,2.929422,1.611115,1.222666,-0.276497,-1.286418,376598.04577625,5.575878062067281
18021,stringer,3,2.286347,1.229435,1.243148,-0.287343,-0.847683,1758626.78015,6.245173682254818
18022,stringer,3,1.509366,0.815528,1.036789,-0.463624,-0.563459,16422227.88225,7.215432074301929
18023,stringer,3,0.716531,0.437625,0.407374,-1.059198,-0.717881,369682047.13125,8.56782836044287
18024,stringer,3,-0.19409,0.125277,-0.368052,-1.789763,-1.024617,49817740509.375,10.697384026159877
18025,stringer,3,-0.76109,-0.13825,-0.396785,-1.741134,-0.741874,3658603215562.5,12.563315311745226
18026,stringer,3,-1.602698,-0.462117,-1.150838,-2.47802,-1.077724,174508271323.75,11.241816016424883
18027,stringer,3,-2.191613,-0.790027,-0.86659,-2.130463,-0.456604,46405980577.625,10.66657395392747
18028,stringer,3,-2.837114,-1.08718,-0.49533,-1.64762,0.264344,84457918262.75,10.92664037263539
18029,stringer,3,-3.616763,-1.490408,-0.334101,-1.668905,0.595573,576049429.33125,8.76045975072316
18030,stringer,3,-3.804101,-1.60308,-0.173597,-1.445758,0.771678,238739039.03125,8.377923441418003
18031,stringer,3,8.43573,4.246798,9.050807,9.270923,4.61645,7.634820906775,0.8827988540824718
18032,stringer,3,8.461458,4.243436,8.800669,9.120567,4.49593,9.4674733521875,0.9762340913989679
18033,stringer,3,8.449531,4.21589,8.21531,8.612927,4.03548,23.11142404425,1.3638267059942921
18034,stringer,3,8.412692,4.154408,7.521181,8.019757,3.541365,59.3225833895,1.7732200554948243
18035,stringer,3,8.330531,4.140934,6.663461,7.263444,2.856194,145.63312328,2.163260163587507
18036,stringer,3,8.194052,3.900638,5.602628,6.152069,1.876286,491.41615623375,2.691449430629661
18037,stringer,3,7.824685,3.67478,4.181008,4.836467,0.858185,2514.9334115125,3.40052649062633
18038,stringer,3,7.453421,3.450211,2.473512,3.243239,-0.44019,8295.5950054625,3.9188475414540065
18039,stringer,3,6.897623,3.152647,0.689487,1.62736,-1.636443,9512.62884705,3.97830055226839
18040,stringer,3,6.152733,2.804826,-0.610374,0.543576,-2.184525,14119.24440075,4.149811455825891
18041,stringer,3,5.316431,2.409231,-1.472873,-0.0858938,-2.23031,35172.682339125,4.546205489745992
18042,stringer,3,4.50931,2.088245,-1.649402,-0.0368337,-1.659001,144429.8216875,5.159656875069745
18043,stringer,3,3.713559,1.713078,-1.965066,-0.16553,-1.274504,671295.3559775,5.826913642745293
18044,stringer,3,2.936933,1.32786,-2.134604,-0.193538,-0.846869,3586179.8652125,6.554632067855924
18045,stringer,3,2.046621,0.903709,-2.335992,-0.390913,-0.571996,21577480.720875,7.334000737247205
18046,stringer,3,1.145238,0.518586,-2.839795,-1.005858,-0.731466,90788073.44725,7.9580288003245085
18047,stringer,3,0.236744,0.193392,-3.377436,-1.755122,-1.039638,1195846090.34,9.077675287999151
18048,stringer,3,-0.328499,-0.0830933,-3.120339,-1.716963,-0.757267,15715979746.125,10.196341460445709
18049,stringer,3,-1.161701,-0.417031,-3.736461,-2.47194,-1.093713,96843441721.75,10.98607021544755
18050,stringer,3,-1.780052,-0.754035,-3.214091,-2.138178,-0.472169,39015198821.5,10.591233824422394
18051,stringer,3,-2.369709,-1.06448,-2.589428,-1.670859,0.249825,27464536863.0,10.43877227987151
18052,stringer,3,-3.03104,-1.481178,-2.325916,-1.707612,0.582438,356960694.8075,8.552620398274728
18053,stringer,3,-3.139858,-1.606776,-1.871683,-1.488536,0.761838,116884569.70175,8.067757182370617
18054,stringer,3,8.262502,4.21372,8.510494,8.576233,3.988694,18.718933122625,1.272281092684112
18055,stringer,3,8.147229,4.199773,8.760181,8.688711,4.119598,14.7493379195,1.1687725257812156
18056,stringer,3,7.603449,3.958516,8.470604,8.315109,3.988386,24.777780398125,1.3940623995371786
18057,stringer,3,7.45805,3.942895,7.827612,7.522268,3.254948,74.517689113625,1.872259378420094
18058,stringer,3,7.400653,3.910916,7.257491,6.812808,2.616448,139.68319737625,2.1451441675625906
